x y z
-0.212 -0.326 8.947
-0.316 -0.330 8.612
-0.199 -0.256 8.334
-0.271 -0.032 9.141
-0.123 -0.081 8.337
-0.025 -0.227 9.076
-0.072 -0.417 9.135
0.006 -0.247 8.536
-0.123 -0.047 8.946
-0.047 -0.118 9.276
-0.242 -0.291 8.894
-0.045 -0.419 9.330
-0.114 -0.195 8.694
-0.085 -0.147 8.756
-0.106 -0.266 9.471
-0.055 -0.220 8.827
0.009 -0.202 9.526
0.026 -0.109 9.077
0.003 -0.182 8.614
0.028 -0.208 9.287
-0.023 -0.169 9.282
0.099 -0.170 8.658
-0.068 -0.360 9.427
-0.160 -0.350 8.752
-0.296 -0.290 9.100
-0.033 -0.250 9.422
-0.167 -0.222 9.001
0.024 -0.329 9.002
0.050 -0.338 9.000
-0.104 -0.254 8.873
-0.053 -0.219 9.681
-0.124 -0.299 9.300
-0.074 -0.296 8.730
0.182 -0.214 9.495
0.186 -0.060 8.644
0.183 -0.084 9.248
0.369 -0.087 9.593
0.384 -0.086 8.697
0.270 -0.196 9.040
0.063 -0.217 9.444
-0.037 -0.252 8.599
-0.299 -0.125 9.558
-0.263 0.081 8.889
-0.135 0.060 8.669
-0.091 -0.044 9.588
-0.014 0.061 9.316
0.033 0.151 9.569
0.035 0.130 9.538
0.060 -0.072 8.469
-0.013 -0.141 9.434
-0.064 -0.062 9.891
-0.019 -0.041 8.693
0.061 -0.096 10.088
-0.011 -0.145 8.916
0.041 -0.170 9.215
0.106 -0.170 10.368
0.069 -0.150 9.266
0.293 -0.249 8.853
0.184 -0.394 9.641
0.196 -0.441 8.758
0.041 -0.382 10.393
-0.098 -0.334 10.076
-0.123 -0.236 8.694
-0.181 -0.363 10.129
-0.081 -0.419 8.678
-0.185 -0.419 10.045
-0.066 -0.251 10.579
0.020 -0.206 8.925
-0.012 -0.346 9.687
0.027 -0.428 10.835
0.103 -0.126 9.531
0.037 0.003 10.906
-0.054 -0.068 9.415
-0.025 -0.158 9.163
-0.161 -0.051 11.008
-0.090 0.001 10.040
-0.104 -0.016 11.032
-0.003 -0.111 10.168
0.120 -0.103 8.955
-0.010 -0.125 10.751
0.047 -0.149 10.638
0.002 -0.020 8.978
-0.136 -0.085 10.780
-0.113 -0.123 8.982
-0.163 -0.263 10.152
-0.236 -0.305 11.066
-0.109 -0.069 9.177
-0.007 -0.072 9.870
-0.036 -0.211 9.267
-0.003 -0.342 9.699
-0.125 -0.403 11.300
-0.018 -0.210 9.756
-0.171 -0.303 9.377
-0.269 -0.477 11.273
-0.182 -0.440 9.359
-0.038 -0.395 11.376
-0.014 -0.351 10.606
0.023 -0.408 9.165
-0.112 -0.422 11.042
-0.116 -0.337 11.015
-0.109 -0.251 11.027
-0.120 -0.305 11.311
-0.206 -0.188 9.474
-0.159 -0.145 10.622
-0.459 -0.197 11.587
-0.107 -0.048 9.628
-0.379 0.018 11.774
0.049 0.099 9.961
-0.101 0.032 10.317
-0.058 0.014 11.813
0.051 0.140 10.244
-0.023 0.102 10.038
0.009 0.069 10.429
-0.034 0.073 9.898
-0.065 0.101 11.573
-0.050 0.088 11.117
0.007 0.150 9.910
-0.064 -0.093 11.423
-0.087 -0.145 9.916
-0.105 -0.162 11.170
-0.042 -0.112 11.779
0.069 -0.139 10.113
0.075 -0.332 11.024
0.036 -0.404 12.024
0.154 -0.435 10.748
0.005 -0.486 12.124
0.214 -0.454 10.634
0.031 -0.592 10.545
-0.122 -0.848 12.132
-0.125 -0.702 10.906
-0.147 -0.507 12.042
-0.188 -0.483 11.159
-0.015 -0.587 10.250
-0.123 -0.605 11.809
-0.139 -0.306 11.515
0.003 -0.134 10.160
-0.184 -0.323 11.783
0.173 -0.406 10.228
-0.159 -0.321 11.368
-0.063 -0.124 11.901
0.105 -0.004 10.539
-0.069 -0.022 11.103
0.001 -0.018 10.801
0.130 0.068 11.040
0.108 0.258 12.034
0.313 0.179 11.054
0.099 0.083 10.880
-0.020 0.023 11.981
-0.042 0.185 10.897
-0.186 0.195 11.783
-0.239 0.091 11.515
0.004 -0.051 10.899
-0.229 -0.050 11.565
0.207 0.063 11.935
0.083 -0.008 11.575
0.229 -0.122 12.037
0.296 -0.300 11.168
-0.055 -0.300 11.278
-0.086 -0.318 11.876
-0.185 -0.261 11.413
-0.257 -0.267 11.892
-0.308 -0.321 11.484
-0.209 -0.394 11.244
-0.324 -0.352 12.160
-0.071 -0.386 11.923
-0.088 -0.434 11.425
-0.063 -0.447 11.959
-0.038 -0.446 11.578
-0.282 -0.475 12.172
-0.043 -0.455 12.275
-0.060 -0.383 11.660
-0.264 -0.435 11.969
-0.083 -0.477 11.854
-0.127 -0.459 12.093
0.019 -0.398 12.581
0.118 -0.260 12.124
0.019 -0.194 11.922
0.047 -0.392 12.490
-0.051 -0.355 11.994
-0.022 -0.252 12.589
0.058 -0.043 12.207
-0.259 -0.091 11.861
-0.265 -0.197 12.470
-0.182 -0.095 12.261
-0.340 -0.018 12.379
-0.240 -0.001 12.231
-0.169 0.017 11.708
-0.258 0.088 12.345
-0.026 -0.005 12.353
-0.040 0.030 11.593
-0.056 0.102 12.328
-0.047 0.319 11.616
-0.036 0.250 12.010
-0.120 -0.022 12.304
0.103 0.021 11.631
-0.051 0.337 11.851
0.402 0.272 11.788
-0.125 0.019 11.818
0.150 -0.254 12.093
0.381 -0.027 11.999
0.005 0.013 11.730
0.065 -0.222 12.066
0.121 -0.334 11.705
-0.033 -0.273 12.266
0.212 -0.294 12.115
-0.128 -0.270 11.685
-0.156 -0.418 12.121
-0.160 -0.636 12.361
-0.221 -0.613 12.019
-0.188 -0.544 12.273
-0.406 -0.498 11.894
-0.547 -0.488 11.895
-0.346 -0.559 12.488
-0.466 -0.729 11.929
-0.401 -0.745 12.356
-0.217 -0.449 11.958
-0.179 -0.304 11.784
0.004 -0.540 12.527
0.108 -0.552 12.081
-0.068 -0.260 11.886
0.061 -0.140 12.197
0.022 -0.263 11.741
0.016 -0.350 12.557
0.205 -0.188 12.343
0.257 -0.050 11.846
0.061 -0.114 12.370
0.129 -0.134 11.844
-0.070 -0.106 12.323
0.132 -0.045 12.486
0.066 -0.010 12.063
-0.148 0.020 12.181
0.138 0.020 12.578
0.011 0.083 12.048
0.085 0.080 12.589
0.028 0.005 12.152
-0.249 -0.017 11.852
-0.104 0.104 12.555
-0.073 0.153 12.033
-0.059 -0.039 12.565
0.051 -0.102 12.177
-0.046 0.042 11.565
0.075 0.144 12.307
0.208 -0.020 12.051
0.229 -0.130 11.406
0.242 -0.148 12.141
-0.088 -0.118 11.351
-0.094 -0.001 11.952
-0.113 -0.030 12.086
-0.263 -0.138 11.302
-0.339 -0.185 11.773
-0.128 -0.194 11.279
-0.256 -0.032 11.776
-0.004 -0.015 12.309
-0.114 -0.048 11.387
-0.168 -0.214 11.685
-0.092 -0.248 12.303
-0.230 -0.205 11.631
-0.067 -0.254 12.383
0.000 -0.373 11.529
-0.435 -0.411 11.450
-0.281 -0.325 12.274
-0.116 -0.162 11.419
-0.114 -0.278 12.461
0.151 -0.280 11.305
0.055 -0.247 11.319
-0.045 -0.172 12.289
0.136 -0.264 11.142
-0.416 -0.196 10.957
-0.113 -0.161 11.136
-0.290 -0.165 10.909
-0.349 -0.220 12.022
-0.152 -0.167 11.007
0.011 -0.083 10.762
-0.066 -0.005 11.936
0.071 0.063 10.730
-0.041 -0.081 11.989
0.025 -0.212 11.124
-0.134 -0.075 10.573
-0.337 -0.027 11.964
-0.172 -0.114 11.292
-0.371 -0.035 11.865
-0.056 0.120 11.480
0.143 0.181 10.647
-0.228 0.155 11.925
0.249 0.065 11.702
0.041 0.218 10.445
0.222 0.110 11.854
-0.095 0.153 10.418
-0.104 0.035 11.463
-0.206 0.012 11.873
-0.053 0.083 10.232
-0.265 0.069 11.102
-0.030 -0.037 10.169
-0.218 0.005 11.105
0.055 -0.035 12.001
0.147 -0.117 10.007
-0.084 -0.260 10.631
-0.199 -0.299 12.035
-0.153 -0.205 10.616
-0.263 -0.351 11.903
-0.092 -0.377 10.016
-0.340 -0.305 10.368
-0.365 -0.278 11.973
0.060 -0.269 10.159
-0.295 -0.337 11.835
0.098 -0.362 10.215
0.029 -0.163 10.066
0.066 -0.168 11.858
0.108 -0.190 10.323
0.193 -0.157 9.593
0.075 -0.099 10.509
0.225 0.001 9.458
-0.267 -0.006 11.404
0.065 -0.025 10.502
-0.105 0.080 9.164
-0.259 0.157 11.233
-0.036 0.153 9.066
-0.093 0.079 11.161
-0.047 0.215 10.965
0.031 0.332 8.929
-0.325 0.153 10.889
-0.107 0.051 11.058
-0.158 0.236 10.862
-0.090 0.377 11.354
0.069 0.269 8.889
0.067 0.065 10.773
-0.072 0.141 11.492
0.266 0.287 8.836
-0.117 0.186 11.598
0.065 0.009 8.852
-0.128 0.000 10.390
-0.233 -0.001 11.747
-0.002 0.106 9.063
-0.348 0.022 10.079
-0.053 -0.220 9.206
-0.100 -0.203 9.958
0.039 -0.210 11.920
0.094 -0.177 9.264
-0.114 -0.345 9.510
-0.056 -0.419 11.846
0.010 -0.163 9.309
-0.204 -0.252 11.954
-0.236 -0.327 9.598
-0.090 -0.381 8.974
-0.324 -0.386 11.879
-0.014 -0.299 9.940
-0.328 -0.266 11.800
-0.096 -0.244 9.844
-0.098 -0.176 8.533
-0.221 -0.356 11.651
-0.141 -0.097 10.149
0.020 0.084 8.491
-0.059 0.042 10.258
0.041 -0.019 8.547
-0.071 -0.117 11.581
0.078 0.029 10.447
-0.127 0.283 8.404
0.036 0.016 11.313
0.057 -0.069 8.461
-0.077 -0.036 11.142
-0.028 0.287 10.682
0.114 0.300 8.371
-0.089 0.045 10.812
0.010 0.013 10.811
0.005 0.073 10.681
-0.136 0.035 10.697
0.001 0.042 8.270
-0.280 -0.100 10.159
-0.230 -0.207 10.695
-0.191 -0.050 8.317
-0.248 -0.028 10.753
-0.188 0.022 8.402
-0.220 0.120 9.837
-0.002 0.000 10.857
-0.187 0.001 8.499
0.036 0.176 9.720
0.056 0.297 8.552
0.268 0.234 9.687
-0.013 -0.029 10.934
0.054 0.109 8.652
-0.057 0.200 9.553
-0.215 0.199 10.859
-0.132 0.236 9.571
0.040 0.121 10.919
-0.005 0.056 8.797
-0.019 0.117 9.354
-0.194 0.124 10.752
-0.075 -0.035 8.876
-0.355 -0.044 10.573
-0.062 -0.013 8.919
-0.393 0.053 9.251
-0.200 -0.097 10.269
-0.175 0.004 9.112
-0.031 0.010 9.294
0.000 -0.007 9.195
0.117 -0.100 9.313
0.081 -0.216 10.202
0.028 -0.195 9.187
-0.191 -0.127 9.037
-0.234 -0.157 10.053
-0.297 -0.103 9.021
-0.142 -0.148 10.126
-0.155 -0.042 9.075
-0.039 0.063 9.107
-0.090 0.060 10.258
0.127 -0.093 8.879
-0.066 -0.109 10.097
-0.035 -0.136 8.710
-0.166 0.123 9.284
-0.137 0.027 10.226
-0.129 -0.039 8.729
-0.219 0.033 9.327
-0.014 0.130 8.634
-0.190 0.188 9.432
0.080 0.041 10.293
-0.024 0.234 8.738
0.182 0.105 9.428
-0.098 0.024 10.189
0.188 0.024 9.355
-0.068 0.078 10.255
0.129 0.157 8.520
-0.143 0.085 9.352
-0.125 -0.054 10.165
-0.089 0.046 8.213
-0.250 0.073 10.147
0.085 0.146 8.154
-0.072 0.159 9.102
-0.149 -0.058 10.247
0.110 -0.007 7.997
-0.343 0.196 8.828
-0.237 0.134 8.035
-0.424 0.112 8.819
-0.380 -0.033 10.226
-0.350 0.016 8.110
-0.212 0.028 8.515
-0.212 0.098 10.336
0.020 0.099 8.593
0.003 -0.005 10.406
0.175 -0.083 8.422
0.308 0.062 8.574
0.081 0.115 10.344
-0.011 0.087 8.498
-0.029 -0.057 10.295
-0.178 -0.093 8.498
0.050 0.052 8.408
-0.240 0.148 10.298
0.129 0.086 8.633
-0.017 -0.049 8.407
0.084 -0.258 8.557
-0.183 0.116 8.271
0.028 0.115 10.052
-0.223 0.098 8.610
-0.063 -0.014 8.244
-0.334 -0.069 9.848
-0.145 0.044 8.116
-0.133 0.212 9.831
0.133 0.178 8.783
0.014 0.107 8.068
0.096 -0.007 9.745
-0.138 0.187 8.745
0.029 0.136 9.696
-0.213 0.179 8.812
-0.119 0.135 8.112
-0.281 -0.001 9.757
-0.121 0.078 8.900
-0.138 0.226 8.389
-0.089 0.102 8.953
-0.047 0.160 8.389
-0.004 -0.011 9.941
0.041 0.031 8.951
-0.077 0.083 8.635
-0.193 0.065 9.955
-0.264 0.185 8.712
-0.062 0.000 10.012
-0.069 -0.039 8.931
-0.067 0.090 8.900
-0.151 0.124 10.055
0.047 0.003 8.859
-0.077 -0.138 9.980
-0.019 -0.154 8.870
-0.223 -0.046 8.952
-0.112 -0.120 10.010
-0.205 -0.035 8.772
-0.214 -0.143 8.841
-0.234 -0.162 8.923
-0.227 0.019 8.854
-0.367 -0.101 10.350
-0.130 -0.241 8.755
-0.297 -0.095 8.875
-0.166 -0.020 10.592
-0.212 0.096 8.840
-0.150 -0.150 10.752
0.056 -0.045 8.858
0.096 0.185 8.835
0.062 0.193 10.960
0.122 0.108 8.642
0.107 0.055 10.921
0.179 0.290 8.777
0.301 0.424 8.715
0.044 0.213 10.824
-0.005 0.156 8.516
-0.144 0.316 8.571
-0.237 0.386 8.474
-0.167 0.448 8.462
-0.293 0.165 10.708
-0.243 0.126 8.486
-0.041 0.197 8.445
-0.277 0.179 10.678
-0.110 0.259 8.227
-0.345 0.000 10.600
-0.150 0.011 8.550
-0.321 0.094 8.069
-0.214 -0.019 10.428
-0.351 0.036 8.595
-0.176 -0.059 10.480
-0.062 0.172 8.828
0.077 0.243 8.055
0.028 -0.007 10.447
-0.081 -0.022 8.877
-0.129 0.090 8.191
-0.322 0.028 9.190
-0.074 0.189 8.164
-0.224 0.092 10.537
-0.183 0.042 9.394
-0.119 0.042 8.532
-0.019 -0.010 10.670
-0.064 0.096 8.625
-0.195 -0.068 10.687
-0.260 -0.077 9.561
-0.126 -0.011 8.952
-0.194 0.008 10.751
0.071 -0.033 9.717
-0.074 -0.068 10.705
-0.035 -0.130 9.673
-0.153 -0.146 9.252
-0.126 -0.142 10.630
-0.059 -0.041 9.495
-0.048 0.032 9.310
0.208 -0.072 9.520
-0.139 -0.018 9.316
0.059 -0.166 10.563
-0.136 -0.020 9.357
-0.145 0.063 9.478
-0.329 0.006 10.523
-0.288 0.165 9.555
-0.312 0.230 10.561
-0.011 0.254 9.096
-0.153 0.255 9.724
-0.159 0.182 10.623
-0.027 0.325 8.983
-0.226 0.378 10.606
-0.035 0.376 8.892
-0.178 0.350 9.690
-0.233 0.413 10.634
-0.191 0.451 8.732
-0.054 0.451 9.857
-0.010 0.558 8.584
0.046 0.475 9.792
-0.323 0.321 10.637
-0.042 0.334 8.540
-0.207 0.453 9.954
-0.240 0.339 10.890
-0.449 0.163 9.861
-0.593 -0.112 10.915
-0.456 0.037 8.778
-0.215 0.188 10.082
-0.332 0.093 11.228
0.052 -0.257 8.725
-0.173 -0.352 11.146
-0.130 -0.017 8.929
-0.160 0.039 9.979
-0.285 -0.144 11.343
-0.370 -0.045 8.831
-0.322 -0.069 9.883
-0.235 -0.113 9.115
-0.589 -0.136 9.847
-0.358 -0.232 11.447
-0.266 -0.135 9.014
-0.309 -0.172 9.973
-0.086 -0.138 11.390
-0.084 -0.030 10.006
-0.205 0.035 11.329
-0.168 -0.103 9.056
-0.444 -0.064 10.052
-0.389 0.029 11.210
-0.522 0.205 9.316
-0.330 0.143 11.045
-0.452 0.219 9.380
-0.031 0.202 10.244
-0.086 0.310 10.772
0.064 0.314 9.516
-0.098 0.200 10.371
0.086 0.237 9.538
-0.288 0.419 10.266
0.035 0.529 10.382
-0.106 0.434 9.435
-0.059 0.236 10.296
-0.118 0.346 10.293
-0.203 0.334 10.247
-0.111 0.298 10.161
-0.075 0.158 9.284
-0.246 0.173 10.345
0.039 0.181 10.262
-0.106 0.305 9.173
0.082 0.379 10.302
0.171 0.260 9.289
-0.112 0.055 10.253
-0.095 -0.038 10.225
-0.033 0.242 9.049
-0.160 0.279 10.257
-0.123 0.190 9.022
-0.434 -0.163 10.427
-0.519 -0.186 10.179
-0.139 0.215 8.906
-0.318 0.431 10.625
-0.121 -0.026 10.265
-0.220 -0.187 10.691
-0.264 0.008 10.324
0.071 0.398 8.831
-0.203 0.236 10.847
-0.135 -0.127 10.525
0.105 -0.051 8.712
-0.456 0.008 10.638
-0.110 0.215 8.667
-0.172 0.203 10.692
-0.026 0.083 11.055
-0.006 -0.004 8.756
0.021 -0.032 10.395
-0.125 0.151 8.564
0.045 0.253 10.510
-0.190 0.128 11.061
-0.029 -0.045 8.295
-0.309 -0.081 10.227
-0.330 0.116 10.936
-0.005 0.246 10.055
-0.320 0.123 10.895
0.019 0.014 8.120
0.024 0.083 10.077
0.241 0.205 11.018
0.107 0.148 8.236
-0.103 -0.047 11.024
-0.142 -0.062 7.978
-0.295 0.032 9.856
-0.315 0.200 10.887
-0.178 0.318 8.128
-0.057 0.154 9.928
0.098 0.244 8.134
-0.001 0.200 9.903
0.069 0.254 10.638
0.063 0.272 8.134
-0.196 0.132 9.747
-0.278 0.190 10.250
-0.368 0.387 9.750
-0.294 0.395 10.329
-0.537 0.389 8.442
-0.525 0.083 9.912
-0.751 0.190 10.133
-0.404 0.409 8.611
-0.483 0.340 10.061
-0.178 0.216 8.936
-0.415 -0.063 10.266
0.133 -0.099 9.901
-0.393 0.211 9.032
-0.196 0.008 10.464
-0.079 0.055 9.290
-0.160 -0.262 10.584
-0.169 -0.154 9.521
-0.276 0.160 9.358
-0.077 0.026 10.838
-0.090 -0.199 9.340
-0.240 -0.260 10.749
-0.252 -0.077 9.179
-0.333 0.129 9.465
-0.308 -0.045 11.091
-0.430 -0.084 9.141
-0.191 0.043 9.511
-0.264 0.123 8.973
-0.068 0.299 9.474
-0.291 0.087 11.043
-0.008 0.011 8.758
0.135 0.100 9.469
-0.208 0.189 11.131
0.301 0.322 9.479
-0.072 0.199 11.067
0.017 0.072 8.458
-0.271 0.087 9.265
-0.380 0.236 11.029
-0.046 0.371 8.550
-0.313 0.362 11.084
0.009 0.160 8.597
-0.380 0.105 9.333
-0.126 0.093 11.180
-0.259 0.323 8.734
-0.269 0.328 9.246
-0.324 0.293 8.691
-0.151 0.271 9.282
-0.329 0.284 11.197
-0.003 0.346 8.806
-0.012 0.386 9.395
0.112 0.133 11.146
0.189 0.124 9.499
0.094 0.051 11.100
0.103 0.109 9.032
0.082 0.260 9.326
-0.066 0.157 10.973
-0.077 -0.039 9.178
-0.428 -0.086 10.864
-0.409 0.048 9.322
-0.038 0.160 9.431
-0.214 0.126 10.777
0.063 -0.070 9.464
-0.178 -0.075 9.746
-0.057 -0.007 9.456
-0.085 0.271 9.695
0.069 0.048 10.529
-0.031 -0.056 9.240
0.025 0.192 9.734
-0.084 0.470 10.607
0.176 0.476 9.974
-0.072 0.305 10.528
-0.189 0.008 9.147
-0.434 0.141 9.964
-0.319 0.449 10.713
-0.177 0.491 9.159
-0.293 0.357 10.670
-0.113 0.254 9.101
-0.271 0.267 10.567
0.053 0.379 10.790
-0.067 0.316 8.966
-0.125 0.161 10.703
-0.141 0.320 9.035
-0.136 0.084 10.927
-0.226 0.135 10.510
-0.043 0.323 8.891
-0.406 0.118 10.984
-0.177 0.041 10.539
-0.121 0.042 11.259
-0.088 0.220 10.502
-0.169 0.234 8.871
-0.336 -0.112 11.275
-0.293 -0.060 10.628
-0.102 0.113 8.832
-0.428 -0.012 10.396
-0.304 -0.025 8.715
-0.607 -0.181 11.422
-0.491 -0.208 10.451
-0.534 0.038 8.762
-0.360 0.039 11.468
-0.038 0.153 9.051
-0.203 -0.074 11.642
0.050 -0.243 10.395
-0.252 -0.022 9.226
-0.124 0.004 11.477
-0.056 0.028 10.338
-0.297 -0.059 11.515
-0.375 -0.115 10.148
-0.315 0.011 9.599
-0.339 0.255 11.460
-0.133 0.236 10.085
-0.187 0.078 10.057
-0.181 0.004 10.064
-0.242 0.118 10.272
-0.188 0.266 11.218
-0.088 0.281 10.062
-0.476 0.132 10.364
-0.355 0.095 10.976
-0.434 0.193 10.469
-0.254 0.553 11.055
-0.171 0.623 9.823
-0.150 0.313 10.768
-0.105 0.199 10.782
0.069 0.352 9.598
-0.138 0.476 10.698
0.072 0.531 9.321
-0.215 0.303 10.942
-0.048 0.133 10.708
0.041 0.290 9.263
-0.143 0.363 11.140
0.059 0.374 9.167
-0.208 0.082 11.219
0.019 0.056 10.752
0.081 0.336 9.253
0.118 0.178 11.483
-0.003 0.116 10.711
-0.037 -0.057 11.711
-0.284 -0.139 10.802
-0.243 -0.033 9.161
-0.499 -0.024 11.696
-0.304 0.011 10.764
-0.277 0.042 9.292
-0.193 -0.036 10.888
-0.039 0.145 9.355
0.056 0.060 11.830
0.086 0.121 10.993
0.152 0.167 9.291
-0.075 0.068 11.582
-0.002 0.220 9.337
-0.002 0.291 11.709
0.206 0.193 10.963
-0.028 0.165 9.419
-0.074 0.252 11.615
0.159 0.446 10.788
-0.008 0.443 11.627
0.017 0.205 10.653
0.151 0.190 9.427
-0.275 0.374 11.554
0.148 0.447 10.638
-0.475 0.396 9.686
-0.306 -0.050 10.422
-0.715 0.012 9.840
-0.413 0.126 11.410
-0.247 0.263 10.437
-0.127 0.075 10.314
-0.091 -0.142 11.414
0.027 -0.016 10.452
-0.022 0.041 11.237
0.108 0.077 9.863
0.031 -0.032 10.691
-0.054 -0.039 11.225
0.041 -0.061 9.808
-0.087 -0.198 11.192
-0.008 -0.147 9.836
-0.051 -0.236 11.049
0.020 -0.157 11.129
0.201 -0.164 9.704
-0.339 -0.293 11.399
-0.221 -0.143 9.620
-0.538 -0.008 11.561
-0.579 -0.076 10.925
-0.675 -0.094 9.414
-0.872 -0.020 11.613
-0.642 0.220 10.816
-0.220 0.287 11.867
-0.278 0.178 10.867
-0.105 0.336 9.517
-0.118 0.267 11.989
0.187 0.258 10.900
-0.137 0.464 9.787
0.068 0.343 10.872
-0.023 0.428 9.823
0.066 0.321 12.215
-0.071 0.375 11.003
0.261 0.370 10.120
-0.122 0.377 12.297
0.195 0.294 10.244
-0.134 0.319 12.217
0.109 0.244 10.829
-0.288 0.313 10.430
0.150 0.197 12.072
-0.157 0.547 10.676
0.463 0.614 11.940
0.297 0.517 10.572
-0.140 0.254 10.455
-0.088 0.047 11.367
0.034 0.385 10.188
-0.191 0.515 10.599
0.128 0.124 9.952
0.010 0.017 10.448
-0.220 0.151 11.102
0.194 0.260 9.745
-0.312 0.168 10.816
-0.118 0.117 10.872
-0.002 0.120 10.976
0.158 0.066 10.965
0.380 0.221 9.570
0.427 0.098 11.199
0.377 -0.026 10.554
0.272 -0.132 9.351
-0.207 -0.134 10.466
-0.182 0.026 9.090
-0.477 -0.054 11.549
-0.572 -0.031 10.596
-0.386 0.019 9.278
-0.581 0.026 11.956
-0.364 0.094 9.294
-0.488 0.033 12.159
-0.376 -0.075 10.915
-0.145 0.003 9.434
-0.326 -0.023 12.220
-0.095 0.050 10.754
-0.105 0.102 12.053
-0.125 -0.043 10.823
0.237 0.114 9.578
0.003 0.115 12.134
0.492 0.009 10.805
0.083 0.105 9.482
0.237 0.046 10.762
-0.004 0.272 9.519
0.172 0.338 11.815
0.169 0.352 10.852
0.319 0.304 9.666
0.090 0.347 11.827
0.221 0.517 9.872
0.182 0.575 11.855
0.331 0.626 10.632
0.073 0.572 10.086
0.137 0.435 11.620
-0.101 0.571 10.458
-0.121 0.657 11.754
-0.096 0.601 10.509
-0.092 0.508 10.326
-0.195 0.455 11.632
-0.112 0.488 10.591
-0.171 0.527 10.865
-0.002 0.423 10.596
-0.084 0.292 11.024
0.137 0.106 11.594
0.272 0.093 10.474
0.141 0.065 11.414
0.141 -0.013 11.378
0.368 -0.019 11.572
0.246 -0.115 11.426
0.376 0.205 10.206
0.066 0.072 11.537
0.205 -0.105 10.939
0.170 0.013 9.803
0.013 0.007 10.850
0.150 0.123 9.426
-0.227 0.000 11.694
-0.260 -0.052 10.499
-0.202 0.046 9.323
-0.483 0.119 11.906
-0.160 0.300 9.169
-0.374 0.307 11.989
0.018 0.172 10.079
-0.241 0.185 9.335
-0.075 0.195 11.901
0.010 0.394 10.256
0.013 0.398 12.107
0.054 0.386 10.381
0.049 0.296 9.916
-0.080 0.343 11.888
0.045 0.468 10.350
-0.136 0.445 10.400
0.139 0.351 10.329
0.008 0.447 10.555
0.246 0.403 11.739
0.232 0.604 10.628
0.222 0.466 10.979
-0.108 0.355 11.353
0.103 0.355 11.069
-0.013 0.222 11.116
-0.060 0.400 10.719
-0.328 0.334 11.501
-0.101 0.212 10.796
-0.290 0.116 10.756
-0.195 0.080 10.725
0.013 0.194 10.763
0.057 0.113 12.130
0.332 0.041 10.513
0.388 0.044 10.959
0.208 0.047 12.333
0.419 0.093 10.915
0.185 -0.012 12.385
0.257 0.088 9.983
0.037 0.026 11.013
-0.109 0.014 12.465
0.165 0.126 9.832
-0.124 -0.034 11.145
0.069 0.004 9.874
-0.122 -0.047 11.104
-0.052 -0.088 12.391
-0.005 -0.019 10.079
0.183 -0.099 11.309
0.245 -0.001 12.228
0.233 0.103 11.278
0.319 -0.008 11.863
0.310 0.054 10.000
0.168 -0.019 11.109
-0.096 0.077 11.396
0.101 0.207 10.070
-0.005 0.092 11.236
0.102 0.077 10.120
-0.007 0.216 11.055
0.389 0.317 10.896
0.276 0.403 10.464
0.217 0.327 11.302
0.188 0.345 10.531
0.198 0.242 11.274
0.163 0.356 10.193
-0.251 0.431 10.531
-0.019 0.397 11.036
-0.336 0.430 9.789
-0.109 0.233 11.305
-0.117 0.447 9.714
-0.001 0.490 11.490
0.272 0.519 11.274
0.254 0.376 9.686
0.071 0.175 11.935
0.270 0.252 9.625
0.095 0.313 12.059
0.332 0.022 11.129
-0.106 -0.098 9.608
-0.001 -0.197 12.175
-0.164 -0.005 11.078
-0.023 -0.032 12.288
-0.098 -0.024 10.975
0.252 -0.155 9.924
0.217 -0.223 12.231
0.458 0.006 10.885
0.336 -0.014 10.504
0.327 -0.027 10.761
0.186 -0.172 10.423
0.120 -0.124 11.854
-0.062 0.018 10.541
0.102 0.033 10.712
0.183 0.155 11.593
0.209 0.156 10.804
0.400 0.057 11.301
0.263 0.318 10.217
0.239 0.520 11.201
0.248 0.359 10.802
-0.321 0.243 9.791
-0.085 0.227 10.483
-0.519 0.578 9.983
-0.258 0.801 11.632
-0.069 0.747 10.414
-0.110 0.415 10.473
0.208 0.293 12.065
0.127 0.380 10.656
0.228 0.502 12.048
0.467 0.415 9.994
0.419 0.169 11.152
0.426 0.175 12.206
0.413 0.391 9.887
0.373 0.201 12.144
0.239 0.215 9.851
0.168 0.035 11.302
0.124 0.031 11.919
0.334 0.157 9.990
0.390 0.042 11.485
0.346 0.042 9.854
0.385 -0.099 11.390
0.175 -0.139 11.739
0.032 -0.144 9.998
-0.175 -0.214 11.503
-0.373 -0.223 11.353
-0.433 -0.265 11.610
-0.290 -0.206 11.428
-0.231 -0.093 10.516
-0.136 -0.013 11.806
0.315 0.010 11.145
0.343 0.132 11.090
0.655 0.281 11.266
0.512 0.299 11.368
0.683 0.273 11.823
0.780 0.445 10.653
0.555 0.433 11.560
0.693 0.420 11.230
0.469 0.469 11.665
0.492 0.511 10.949
0.333 0.657 10.040
0.248 0.629 11.892
0.130 0.673 10.379
0.283 0.670 9.873
0.112 0.657 10.131
-0.014 0.625 9.877
-0.351 0.523 11.823
-0.200 0.465 9.934
0.007 0.340 10.010
-0.030 0.352 11.914
0.168 0.354 10.083
0.270 0.221 11.701
0.567 0.212 9.922
0.382 0.161 10.238
0.752 0.282 11.508
0.673 0.336 9.821
0.788 0.008 11.292
0.600 0.019 9.649
